Subject,Expertise,Mode,Mode_Order,Trial,Winner,Loser,WinnerRating,LoserRating,AbsDiff,Time,Correct,CorrectNum
-Kmhdoe48tx5pWTdVOGu,novice,tournamentC,2,17,331,193,5.666666667,4.173913043,1.492753624,5383,correct,1
-Kmhdoe48tx5pWTdVOGu,novice,tournamentC,2,18,250,201,5.291666667,4.461538462,0.830128205,2378,correct,1
-Kmhdoe48tx5pWTdVOGu,novice,tournamentC,2,19,276,274,6,4.761904762,1.238095238,4146,correct,1
-Kmhdoe48tx5pWTdVOGu,novice,tournamentC,2,20,160,124,3.736842105,6.222222222,2.485380117,1985,incorrect,0
-Kmhdoe48tx5pWTdVOGu,novice,tournamentC,2,21,135,228,5.230769231,5.294117647,0.063348416,2449,incorrect,0
-Kmhdoe48tx5pWTdVOGu,novice,tournamentC,2,22,42,72,3.473684211,4.55,1.076315789,8122,incorrect,0
-Kmhdoe48tx5pWTdVOGu,novice,tournamentC,2,23,125,95,4.483870968,3,1.483870968,2067,correct,1
-Kmhdoe48tx5pWTdVOGu,novice,tournamentC,2,24,276,160,6,3.736842105,2.263157895,1248,correct,1
-Kmhdoe48tx5pWTdVOGu,novice,tournamentC,2,25,125,331,4.483870968,5.666666667,1.182795699,1993,incorrect,0
-Kmhdoe48tx5pWTdVOGu,novice,tournamentC,2,26,250,42,5.291666667,3.473684211,1.817982456,1826,correct,1
-Kmhdoe48tx5pWTdVOGu,novice,tournamentC,2,27,135,195,5.230769231,4.25,0.980769231,4001,correct,1
-Kmhdoe48tx5pWTdVOGu,novice,tournamentC,2,28,276,125,6,4.483870968,1.516129032,2733,correct,1
-Kmhdoe48tx5pWTdVOGu,novice,tournamentC,2,29,135,250,5.230769231,5.291666667,0.060897436,2049,incorrect,0
-Kmhdoe48tx5pWTdVOGu,novice,tournamentC,2,30,276,135,6,5.230769231,0.769230769,2555,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,0,276,79,6,1.826086957,4.173913043,3584,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,1,276,303,6,2.733333333,3.266666667,1720,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,2,276,343,6,5.736842105,0.263157895,1576,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,3,346,276,6.28,6,0.28,5824,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,4,346,83,6.28,2.947368421,3.332631579,1728,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,5,346,329,6.28,5.166666667,1.113333333,5072,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,6,346,242,6.28,5.923076923,0.356923077,2647,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,7,346,102,6.28,2.888888889,3.391111111,1969,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,8,346,275,6.28,4.047619048,2.232380952,1600,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,9,346,29,6.28,3.8,2.48,2040,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,10,121,346,5.178571429,6.28,1.101428571,6655,incorrect,0
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,11,121,160,5.178571429,3.736842105,1.441729324,2024,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,12,121,28,5.178571429,4,1.178571429,1497,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,13,121,201,5.178571429,4.461538462,0.717032967,1096,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,14,121,51,5.178571429,4.476190476,0.702380953,3047,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,15,121,36,5.178571429,3.290322581,1.888248848,1280,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,16,121,w16,5.178571429,5.210526316,0.031954887,1400,incorrect,0
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,17,121,w4,5.178571429,4.142857143,1.035714286,1872,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,18,121,202,5.178571429,3,2.178571429,1784,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,19,121,41,5.178571429,3.333333333,1.845238096,1160,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,20,121,259,5.178571429,2.846153846,2.332417583,1352,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,21,121,w0,5.178571429,5.142857143,0.035714286,1344,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,22,228,121,5.294117647,5.178571429,0.115546218,1673,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,23,228,289,5.294117647,3.939393939,1.354723708,1264,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,24,228,348,5.294117647,2.8,2.494117647,1591,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,25,228,98,5.294117647,4.111111111,1.183006536,1600,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,26,228,234,5.294117647,3.62962963,1.664488017,1512,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,27,228,213,5.294117647,2.947368421,2.346749226,1200,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,28,228,114,5.294117647,2.666666667,2.62745098,1000,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,29,228,347,5.294117647,6.25,0.955882353,2903,incorrect,0
-Kmc1cCv2PMaeiWFWlDM,expert,tradeC,2,30,228,163,5.294117647,2.526315789,2.767801858,864,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,0,250,1,5.291666667,3.434782609,1.856884058,5265,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,1,153,82,3.75,3,0.75,3743,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,2,149,306,3.85,4.85,1.0,8752,incorrect,0
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,3,35,311,2.448275862,2.608695652,0.16041979,8160,incorrect,0
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,4,46,148,4.083333333,3.105263158,0.978070175,6079,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,5,11,280,4.142857143,3.75,0.392857143,7865,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,6,186,93,4.533333333,6.166666667,1.633333334,3416,incorrect,0
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,7,192,131,3.533333333,3.214285714,0.319047619,3424,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,8,10,254,3.733333333,3.7,0.033333333,5584,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,9,334,190,6.045454545,2.944444444,3.101010101,2888,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,10,316,151,5.111111111,3.333333333,1.777777778,4353,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,11,178,215,4.523809524,2.956521739,1.567287785,3792,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,12,198,184,4.928571429,4.625,0.303571429,2719,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,13,274,159,4.761904762,2.347826087,2.414078675,4831,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,14,w2,54,6.777777778,2.75,4.027777778,4457,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,15,338,106,5.6875,5.333333333,0.354166667,4488,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,16,198,10,4.928571429,3.733333333,1.195238096,3695,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,17,149,192,3.85,3.533333333,0.316666667,4648,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,18,w2,250,6.777777778,5.291666667,1.486111111,3224,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,19,316,153,5.111111111,3.75,1.361111111,5393,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,20,338,46,5.6875,4.083333333,1.604166667,5016,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,21,178,11,4.523809524,4.142857143,0.380952381,2447,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,22,334,274,6.045454545,4.761904762,1.283549783,3432,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,23,186,35,4.533333333,2.448275862,2.085057471,3208,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,24,334,186,6.045454545,4.533333333,1.512121212,6648,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,25,316,338,5.111111111,5.6875,0.576388889,3680,incorrect,0
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,26,w2,198,6.777777778,4.928571429,1.849206349,4856,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,27,178,149,4.523809524,3.85,0.673809524,6863,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,28,334,178,6.045454545,4.523809524,1.521645021,3113,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,29,w2,316,6.777777778,5.111111111,1.666666667,3168,correct,1
-Kmc1cCv2PMaeiWFWlDM,expert,tournamentC,0,30,w2,334,6.777777778,6.045454545,0.732323233,4919,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,0,w5,w10,5.454545455,3.095238095,2.35930736,4797,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,1,332,w5,4.15,5.454545455,1.304545455,2236,incorrect,0
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,2,332,30,4.15,2.333333333,1.816666667,1757,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,3,332,160,4.15,3.736842105,0.413157895,3368,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,4,37,332,5.2,4.15,1.05,2004,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,5,37,144,5.2,3.363636364,1.836363636,1629,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,6,37,199,5.2,4.722222222,0.477777778,1698,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,7,37,77,5.2,3.4,1.8,1542,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,8,228,37,5.294117647,5.2,0.094117647,3608,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,9,228,36,5.294117647,3.290322581,2.003795066,1508,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,10,228,250,5.294117647,5.291666667,0.00245098,2049,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,11,228,150,5.294117647,3.217391304,2.076726343,1483,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,12,228,254,5.294117647,3.7,1.594117647,1110,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,13,228,306,5.294117647,4.85,0.444117647,2700,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,14,228,163,5.294117647,2.526315789,2.767801858,1176,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,15,228,330,5.294117647,4.65,0.644117647,3280,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,16,228,38,5.294117647,2.19047619,3.103641457,1557,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,17,228,191,5.294117647,3.823529412,1.470588235,1423,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,18,228,328,5.294117647,3.764705882,1.529411765,2141,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,19,228,261,5.294117647,4.055555556,1.238562091,2820,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,20,228,136,5.294117647,4.681818182,0.612299465,1255,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,21,228,234,5.294117647,3.62962963,1.664488017,1205,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,22,228,25,5.294117647,3.181818182,2.112299465,1353,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,23,228,182,5.294117647,5.571428571,0.277310924,2023,incorrect,0
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,24,228,103,5.294117647,5.555555556,0.261437909,3328,incorrect,0
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,25,228,123,5.294117647,4.772727273,0.521390374,1771,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,26,228,159,5.294117647,2.347826087,2.94629156,1547,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,27,228,134,5.294117647,3.833333333,1.460784314,1560,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,28,228,220,5.294117647,2.464285714,2.829831933,2140,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,29,228,178,5.294117647,4.523809524,0.770308123,2205,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tradeC,2,30,228,244,5.294117647,4.263157895,1.030959752,2042,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,0,108,264,4.181818182,2.882352941,1.299465241,4111,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,1,314,47,2.357142857,2.475,0.117857143,9386,incorrect,0
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,2,17,164,4.428571429,4.75,0.321428571,2294,incorrect,0
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,3,209,180,3.142857143,3.15,0.007142857,5175,incorrect,0
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,4,142,w19,5.684210526,4.421052632,1.263157894,9392,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,5,224,21,4.444444444,4.5625,0.118055556,9475,incorrect,0
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,6,217,w14,5.266666667,6.1875,0.920833333,7293,incorrect,0
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,7,w16,w0,5.210526316,5.142857143,0.067669173,6004,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,8,230,292,5.9,3.117647059,2.782352941,1934,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,9,175,259,3.825,2.846153846,0.978846154,3298,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,10,89,213,5.526315789,2.947368421,2.578947368,2900,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,11,44,141,3.789473684,2.090909091,1.698564593,4161,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,12,196,128,4.037037037,3.130434783,0.906602254,6361,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,13,135,197,5.230769231,3.47826087,1.752508361,2565,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,14,242,101,5.923076923,4.052631579,1.870445344,7373,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,15,93,41,6.166666667,3.333333333,2.833333334,2266,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,16,17,135,4.428571429,5.230769231,0.802197802,9869,incorrect,0
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,17,217,44,5.266666667,3.789473684,1.477192983,2307,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,18,89,209,5.526315789,3.142857143,2.383458646,4889,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,19,142,242,5.684210526,5.923076923,0.238866397,7394,incorrect,0
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,20,230,196,5.9,4.037037037,1.862962963,5201,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,21,93,108,6.166666667,4.181818182,1.984848485,2494,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,22,w16,314,5.210526316,2.357142857,2.853383459,2324,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,23,224,175,4.444444444,3.825,0.619444444,5107,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,24,230,142,5.9,5.684210526,0.215789474,2972,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,25,224,w16,4.444444444,5.210526316,0.766081872,2208,incorrect,0
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,26,93,217,6.166666667,5.266666667,0.9,9037,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,27,17,89,4.428571429,5.526315789,1.09774436,7487,incorrect,0
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,28,230,224,5.9,4.444444444,1.455555556,12014,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,29,93,17,6.166666667,4.428571429,1.738095238,2173,correct,1
-Kc5VK90FHz_i3fD_YLK,novice,tournamentC,0,30,230,93,5.9,6.166666667,0.266666667,7746,incorrect,0
-KmscHlljqCvezw9ckNx,novice,tradeC,0,0,19,76,3.739130435,3.352941176,0.386189259,12194,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,1,19,328,3.739130435,3.764705882,0.025575447,4217,incorrect,0
-KmscHlljqCvezw9ckNx,novice,tradeC,0,2,19,323,3.739130435,2.388888889,1.350241546,2211,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,3,w16,19,5.210526316,3.739130435,1.471395881,4328,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,4,w16,78,5.210526316,3.2,2.010526316,2061,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,5,w16,149,5.210526316,3.85,1.360526316,3768,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,6,184,w16,4.625,5.210526316,0.585526316,7593,incorrect,0
-KmscHlljqCvezw9ckNx,novice,tradeC,0,7,184,59,4.625,3.740740741,0.884259259,3602,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,8,184,70,4.625,3.666666667,0.958333333,2077,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,9,199,184,4.722222222,4.625,0.097222222,6590,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,10,199,150,4.722222222,3.217391304,1.504830918,2127,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,11,199,326,4.722222222,3.4,1.322222222,1390,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,12,199,2,4.722222222,3.736842105,0.985380117,1491,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,13,113,199,4.1,4.722222222,0.622222222,3193,incorrect,0
-KmscHlljqCvezw9ckNx,novice,tradeC,0,14,113,261,4.1,4.055555556,0.044444444,1979,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,15,207,113,3.481481481,4.1,0.618518519,1804,incorrect,0
-KmscHlljqCvezw9ckNx,novice,tradeC,0,16,207,108,3.481481481,4.181818182,0.700336701,1531,incorrect,0
-KmscHlljqCvezw9ckNx,novice,tradeC,0,17,207,55,3.481481481,1.913043478,1.568438003,1338,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,18,207,218,3.481481481,2.947368421,0.53411306,1175,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,19,207,267,3.481481481,4.6,1.118518519,1653,incorrect,0
-KmscHlljqCvezw9ckNx,novice,tradeC,0,20,172,207,6.108108108,3.481481481,2.626626627,9044,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,21,172,80,6.108108108,3.227272727,2.880835381,1350,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,22,172,92,6.108108108,3.2,2.908108108,1116,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,23,172,67,6.108108108,4.5,1.608108108,1195,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,24,172,36,6.108108108,3.290322581,2.817785527,1145,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,25,172,210,6.108108108,4.722222222,1.385885886,1429,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,26,172,211,6.108108108,4.095238095,2.012870013,2190,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,27,172,109,6.108108108,3.227272727,2.880835381,2149,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,28,172,286,6.108108108,5.380952381,0.727155727,1886,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,29,172,66,6.108108108,3,3.108108108,933,correct,1
-KmscHlljqCvezw9ckNx,novice,tradeC,0,30,302,172,6.47826087,6.108108108,0.370152762,4269,correct,1
-KmscHlljqCvezw9ckNx,novice,tournamentC,2,0,343,322,5.736842105,4.4,1.336842105,4753,correct,1
-KmscHlljqCvezw9ckNx,novice,tournamentC,2,1,262,37,4.3,5.2,0.9,4207,incorrect,0
-KmscHlljqCvezw9ckNx,novice,tournamentC,2,2,156,41,2.6,3.333333333,0.733333333,3679,incorrect,0
-KmscHlljqCvezw9ckNx,novice,tournamentC,2,3,224,35,4.444444444,2.448275862,1.996168582,2047,correct,1
-KmscHlljqCvezw9ckNx,novice,tournamentC,2,4,9,23,2.368421053,3.6875,1.319078947,7542,incorrect,0
